BASIC INFORMATION / INFORMATIONS DE BASE						
"Let's begin with some basic questions about your language! Please read the question in the column ""QUESTION"" and provide your answer in the column labeled ""Your Answer""
Tue, Apr 23, 2024 – Tue, Apr 23, 2027	Mar 23 avr. 2024–Mar 23 avr. 2027	Bena, Ofo 23, 2024 – Bena, Ofo 23, 2027			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMMMM"]/greatestDifference[@id="M"]	dc-13_XXX
Tue, Apr 23, 2024 – Tue, May 23, 2024	Mar 23 avr. 2024–Mar 23 mai 2024	Bena, Ofo 23, 2024 – Bena, Kɔt 23, 2024		Since May is the same in the full/abbreviated version, I am assuming this should be the abbreviated version based on the abbreviation of Apr. So I have used Kɔt instead of Kɔtɔnima for May	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMMMEd"]/greatestDifference[@id="y"]	dc-14_XXX
Tue, Apr 23 – Wed, Apr 24, 2024	Mar 23 avr.–Mer 24 avr. 2024	Bena, Ofo 23 – Wukuo, Ofo 24, 2024			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMMMEd"]/greatestDifference[@id="M"]	dc-15_XXX
Apr 23, 2024 – Apr 23, 2027	23 Avr. 2024–23 Avr. 2027	Ofo 23, 2024 – Ofo 23, 2027			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMMMEd"]/greatestDifference[@id="d"]	dc-16_XXX
Apr 23 – May 23, 2024	23 Avr.–23 Mai 2024	Ofo 23 – Kɔt 23, 2024		Since May is the same in the full/abbreviated version, I am assuming this should be the abbreviated version based on the abbreviation of Apr. So I have used Kɔt instead of Kɔtɔnima for May	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMMMd"]/greatestDifference[@id="y"]	dc-17_XXX
Apr 23 – Apr 24, 2024	23 Avril–24 Avril 2024	Ofo 23 – Ofo 24, 2024			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMMMd"]/greatestDifference[@id="M"]	dc-18_XXX
Apr 2024 – Apr 2027	Avril 2024–Avril 2027	Ofo 2024 – Ofo 2027			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMMMd"]/greatestDifference[@id="d"]	dc-19_XXX
Apr 2024 – May 2024	Avril 2024–Mai 2024	Ofo 2024 – Kɔt 2024		Since May is the same in the full/abbreviated version, I am assuming this should be the abbreviated version based on the abbreviation of Apr. So I have used Kɔt instead of Kɔtɔnima for May	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMMM"]/greatestDifference[@id="y"]	dc-20_XXX
Tue, 4/23/2024 – Tue, 4/23/2027	Mar 23/04/2024–Mar 23/04/2027	Bena, 4/23/2024 – Bena, 4/23/2027			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMMM"]/greatestDifference[@id="M"]	dc-21_XXX
Tue, 4/23 – Tue, 5/23	Mar 23/04–Mar 23/05	Bena, 4/23 – Bena, 5/23			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMEd"]/greatestDifference[@id="y"]	dc-22_XXX
Tue, 4/23 – Wed, 4/24	Mar 23/04–Mer 24/04	Bena, 4/23 – Wukuo, 4/24			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMEd"]/greatestDifference[@id="M"]	dc-23_XXX
4/23/2024 – 4/23/2027	23/04/2024–23/04/2027	4/23/2024 – 4/23/2027			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMEd"]/greatestDifference[@id="d"]	dc-24_XXX
4/23 – 5/23	23/04–23/05	4/23 – 5/23			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMd"]/greatestDifference[@id="y"]	dc-25_XXX
4/23 – 4/24	23/04–24/04	4/23 – 4/24			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMd"]/greatestDifference[@id="M"]	dc-26_XXX
4/2024 – 4/2027	4/2024–4/2027	4/2024 – 4/2027			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yMd"]/greatestDifference[@id="d"]	dc-27_XXX
4/2024 – 5/2024	4/2024–5/2024	4/2024 – 5/2024			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yM"]/greatestDifference[@id="y"]	dc-28_XXX
2024 – 2027	2024–2027	2024 – 2027			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="yM"]/greatestDifference[@id="M"]	dc-29_XXX
2023 – 2024	2023–2024	2023 – 2024			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="y"]/greatestDifference[@id="y"]	dc-30_XXX
Tue 3:30 PM	Mar 15 h 30	Bena 3:30 PM			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="Ehm"]	dc-31_XXX
Tue 3:30:45 PM	Mar 15 h 30 min 45 s	Bena 3:30:45 PM			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="Ehms"]	dc-32_XXX
Tue 15:30	Mar 15 h 30	Bena 15:30			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="EHm"]	dc-33_XXX
Tue 15:30:45	Mar 15 h 30 min 45 s	Bena 15:30:45			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="EHms"]	dc-34_XXX
Tuesday at 3:30:45 PM	Mardi à 15 h 30 min 45 s	Benada at 3:30:45 PM			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/dateTimeFormatLength[@type="full"]/dateTimeFormat[@type="atTime"]/pattern[@type="standard"]	dc-35_XXX
Tuesday at 3:30:45 PM	Mardi à 15 h 30 min 45 s	Benada at 3:30:45 PM			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/dateTimeFormatLength[@type="long"]/dateTimeFormat[@type="atTime"]/pattern[@type="standard"]	dc-36_XXX
Tuesday, April 23, 2024 at 3:30:45 PM	Mardi 23 avril 2024 à 15 h 30 min 45 s	Benada, Oforinsuo 23, 2024 at 3:30:45 PM			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/dateTimeFormatLength[@type="full"]/dateTimeFormat[@type="standard"]/pattern[@type="standard"]	dc-37_XXX
April 23, 2024 at 3:30:45 PM	23 avril 2024 à 15 h 30 min 45 s	Oforinsuo 23, 2024 at 3:30:45 PM			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/dateTimeFormatLength[@type="long"]/dateTimeFormat[@type="standard"]/pattern[@type="standard"]	dc-38_XXX
Apr 23, 2024 at 3:30 PM	23 avril 2024 à 15 h 30	Ofo 23, 2024 at 3:30 PM			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/dateTimeFormatLength[@type="medium"]/dateTimeFormat[@type="standard"]/pattern[@type="standard"]	dc-39_XXX
Apr 23 at 3:30 PM	Avr. 2024 à 15 h 30	Ofo 23 at 3:30 PM			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/dateTimeFormatLength[@type="medium"]/dateTimeFormat[@type="atTime"]/pattern[@type="standard"]	dc-40_XXX
Thu, 4/23	Mer 23 avril	Wukuo, 4/23			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="MEd"]	dc-41_XXX
Tue, 4/23 – Wed, 4/24	Mar 23/04–Mer 24/04	Bena, 4/23 – Wukuo, 4/24			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="MEd"]/greatestDifference[@id="d"]	dc-42_XXX
Tue, 4/23 – Thu, 5/23	Mar 23/04–Jeu 23/05	Bena, 4/23 – Yaw, 5/23			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="MEd"]/greatestDifference[@id="M"]	dc-43_XXX
Tue, Apr 23, 2024 – Wed, Apr 24, 2024	Mar 23 avr. 2024–Mer 24 avr. 2024	Bena, Ofo 23, 2024 – Wukuo, Ofo 24, 2024			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMEd"]/greatestDifference[@id="d"]	dc-44_XXX
Tue, Apr 23, 2024 – Thu, May 23, 2024	Mar 23 avr. 202–Jeu 23 mai 2024	Bena, Ofo 23, 2024 – Yawoɔ, Kɔt 23, 2024		Since May is the same in the full/abbreviated version, I am assuming this should be the abbreviated version based on the abbreviation of Apr. So I have used Kɔt instead of Kɔtɔnima for May	//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMEd"]/greatestDifference[@id="M"]	dc-45_XXX
Tue, Apr 23, 2024 – Fri, Apr 23, 2027	Mar 23 avr. 2024–Ven 23 avr. 2027	Bena, Ofo 23, 2024 – Fia, Ofo 23, 2027			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMEd"]/greatestDifference[@id="y"]	dc-46_XXX
Tue, Apr 23, 2024 – Tue, Apr 23, 2345	Mar 23 avr. 2024–Mar 23 avr. 2345	Bena, Ofo 23, 2024 – Bena, Ofo 23, 2345			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMEd"]/greatestDifference[@id="G"]	dc-47_XXX
Tue, Apr 23, 2024 – Wed, Apr 24, 2024	Mar 23 avr. 2024–Mer 24 avr. 2024	Bena, Ofo 23, 2024 – Wukuo, Ofo 24, 2024			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMEd"]/greatestDifference[@id="d"]	dc-48_XXX
Tue, Apr 23, 2024 – Tue, May 23, 2024	Mar 23 avr. 2024–Mar 23 mai 2024	Bena, Ofo 23, 2024 – Bena, Kɔt 23, 2024		Since May is the same in the full/abbreviated version, I am assuming this should be the abbreviated version based on the abbreviation of Apr. So I have used Kɔt instead of Kɔtɔnima for May	//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMEd"]/greatestDifference[@id="M"]	dc-49_XXX
Tue, Apr 23, 2024 – Tue, Apr 23, 2027	Mar 23 avr. 2024–Mar 23 avr. 2027	Bena, Ofo 23, 2024 – Bena, Ofo 23, 2027			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMEd"]/greatestDifference[@id="y"]	dc-50_XXX
Tue, Apr 23, 2024	Mar 23 avr. 2024	Bena, Ofo 23, 2024			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="GyMMMEd"]	dc-51_XXX
Tue, Apr 23, 2024 – Tue, Apr 23, 2345	Mar 23 avr. 2024–Mar 23 avr. 2345	Bena, Ofo 23, 2024 – Bena, Ofo 23, 2345			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMEd"]/greatestDifference[@id="G"]	dc-52_XXX
Tuesday, April 23, 2024	Mardi 23 avril 2024	Benada, Oforinsuo 23, 2024			//ldml/dates/calendars/calendar[@type="gregorian"]/dateFormats/dateFormatLength[@type="full"]/dateFormat[@type="standard"]/pattern[@type="standard"]	dc-53_XXX
Tuesday, April 23, 2024	Mardi 23 avril 2024	Benada, Oforinsuo 23, 2024			//ldml/dates/calendars/calendar[@type="generic"]/dateFormats/dateFormatLength[@type="full"]/dateFormat[@type="standard"]/pattern[@type="standard"]	dc-54_XXX
3:30:45 PM	15 h 30 min 45 s	12/1899			//ldml/dates/calendars/calendar[@type="gregorian"]/timeFormats/timeFormatLength[@type="medium"]/timeFormat[@type="standard"]/pattern[@type="standard"]	dc-55_XXX
3:30:45 PM PDT	15 h 30 min 45 s PDT	3:30:45 PM PAT		PDT could be abbreviated to PAT based on its translation to abron	//ldml/dates/calendars/calendar[@type="gregorian"]/timeFormats/timeFormatLength[@type="long"]/timeFormat[@type="standard"]/pattern[@type="standard"]	dc-56_XXX
3:30:45 PM Pacific Daylight Time	15 h 30 min 45 s, Heure avancée du pacifique	3:30:45 PM Pacific Awiadaso Mmerɛ			//ldml/dates/calendars/calendar[@type="gregorian"]/timeFormats/timeFormatLength[@type="full"]/timeFormat[@type="standard"]/pattern[@type="standard"]	dc-57_XXX
April	Avril	Oforinsuo			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="M"]	dc-58_XXX
April	Avril	Oforinsuo			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="M"]	dc-59_XXX
April – May	Avril–mai	Oforinsuo – Kɔtɔnima			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="M"]/greatestDifference[@id="M"]	dc-60_XXX
April – May	Avril–mai	Oforinsuo – Kɔtɔnima			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="M"]/greatestDifference[@id="M"]	dc-61_XXX
4/23	4/23	4/2025			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="Md"]	dc-62_XXX
4/23 – 4/24	23/04–24/04	4/23 – 4/24			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="Md"]/greatestDifference[@id="d"]	dc-63_XXX
4/23 – 5/23	23/04–23/05	4/23 – 5/23			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="Md"]/greatestDifference[@id="M"]	dc-64_XXX
4/23/2024 – 4/24/2024	23/04/2024–24/04/2024	4/23/2024 – 4/24/2024			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMd"]/greatestDifference[@id="d"]	dc-65_XXX
4/23/2024 – 5/23/2024	23/04/2024–23/05/2024	4/23/2024 – 5/23/2024			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMd"]/greatestDifference[@id="M"]	dc-66_XXX
4/23/2024 – 4/23/2027	23/04/2024–23/04/2027	4/23/2024 – 4/23/2027			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMd"]/greatestDifference[@id="y"]	dc-67_XXX
4/23/2024	23/04/2024	4/2024			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="GyMd"]	dc-68_XXX
4/23/2024 – 4/23/2345	23/04/2024–23/04/2345	4/23/2024 – 4/23/2345			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMd"]/greatestDifference[@id="G"]	dc-69_XXX
4/2024 – 5/2024	4/2024–5/2024	4/2024 – 5/2024			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyM"]/greatestDifference[@id="M"]	dc-70_XXX
4/2024 – 4/2027	4/2024–4/2027	4/2024 – 4/2027			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyM"]/greatestDifference[@id="y"]	dc-71_XXX
4/2024 – 4/2345	4/2024–4/2345	4/2024 – 4/2345			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyM"]/greatestDifference[@id="G"]	dc-72_XXX
Apr 2024 – May 2024	Avril 2024–Mai 2024	Ofo 2024 – Kɔt 2024		Since May is the same in the full/abbreviated version, I am assuming this should be the abbreviated version based on the abbreviation of Apr. So I have used Kɔt instead of Kɔtɔnima for May	//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMM"]/greatestDifference[@id="M"]	dc-73_XXX
Apr 23 – Apr 24, 2024	23 avril–24 avril 2024	Ofo 23 – Ofo 24, 2024			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMd"]/greatestDifference[@id="d"]	dc-74_XXX
Apr 23 – May 23, 2024	23 avril–23 mai 2024	Ofo 23 – Kɔt 23, 2024		Since May is the same in the full/abbreviated version, I am assuming this should be the abbreviated version based on the abbreviation of Apr. So I have used Kɔt instead of Kɔtɔnima for May	//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMd"]/greatestDifference[@id="M"]	dc-75_XXX
Apr 23, 2024	23 avril 2024	Ofo 23, 2024			//ldml/dates/calendars/calendar[@type="gregorian"]/dateFormats/dateFormatLength[@type="medium"]/dateFormat[@type="standard"]/pattern[@type="standard"]	dc-76_XXX
Apr 23, 2024 – Apr 23, 2027	23 avril 2024–23 avril 2027	Ofo 23, 2024 – Ofo 23, 2027			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMd"]/greatestDifference[@id="y"]	dc-77_XXX
Apr 23, 2024	23 avril 2024	Ofo 23, 2024			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="GyMMMd"]	dc-78_XXX
Apr 23, 2024	23 avril 2024	Ofo 23, 2024			//ldml/dates/calendars/calendar[@type="generic"]/dateFormats/dateFormatLength[@type="medium"]/dateFormat[@type="standard"]/pattern[@type="standard"]	dc-79_XXX
Apr 23, 2024 – Apr 23, 2345	23 avril 2024–23 avril 2345	Ofo 23, 2024 – Ofo 23, 2345			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMd"]/greatestDifference[@id="G"]	dc-80_XXX
Apr 2024 – Apr 2027	Avril 2024–Avril 2027	Ofo 2024 – Ofo 2027			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMM"]/greatestDifference[@id="y"]	dc-81_XXX
Apr 2024	Avril 2024	Ofo 2024			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="GyMMM"]	dc-82_XXX
Apr 2024 – Apr 2345	Avril 2024–Avril 2345	Ofo 2024 – Ofo 2345			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMM"]/greatestDifference[@id="G"]	dc-83_XXX
April 23, 2024	23 avril 2024	Oforinsuo 23, 2024			//ldml/dates/calendars/calendar[@type="gregorian"]/dateFormats/dateFormatLength[@type="long"]/dateFormat[@type="standard"]/pattern[@type="standard"]	dc-84_XXX
April 23, 2024	23 avril 2024	Oforinsuo 23, 2024			//ldml/dates/calendars/calendar[@type="generic"]/dateFormats/dateFormatLength[@type="long"]/dateFormat[@type="standard"]/pattern[@type="standard"]	dc-85_XXX
2024 – 2027	2024–2027	2024 – 2027			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="Gy"]/greatestDifference[@id="y"]	dc-86_XXX
2024	2024	7/1905			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="Gy"]	dc-87_XXX
2024 – 2345	2024–2345	2024 – 2345			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="Gy"]/greatestDifference[@id="G"]	dc-88_XXX
Apr – May	Avr.–mai	Ofo – Kɔt		Since May is the same in the full/abbreviated version, I am assuming this should be the abbreviated version based on the abbreviation of Apr. So I have used Kɔt instead of Kɔtɔnima for May	//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="MMM"]/greatestDifference[@id="M"]	dc-89_XXX
Apr 23	23 Avr.	Ofo 23			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="MMMd"]	dc-90_XXX
Apr 23 – Apr 24	23 Avril–24 Avril	Ofo 23 – Ofo 24			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="MMMd"]/greatestDifference[@id="d"]	dc-91_XXX
Apr 23 – May 23	23 Avril–23 Mai	Ofo 23 – Kɔt 23			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="MMMd"]/greatestDifference[@id="M"]	dc-92_XXX
Thu, Apr 23	Mer 23 avril	Wukuo, Ofo 23			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="MMMEd"]	dc-93_XXX
Tue, Apr 23 – Wed, Apr 24	Mar 23 avr.–Mer 24 avr.	Bena, Ofo 23 – Wukuo, Ofo 24			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="MMMEd"]/greatestDifference[@id="d"]	dc-94_XXX
Tue, Apr 23 – Tue, May 23	Mar. 23 avr.–Mar. 23 mai	Bena, Ofo 23 – Bena, Kɔt 23		Since May is the same in the full/abbreviated version, I am assuming this should be the abbreviated version based on the abbreviation of Apr. So I have used Kɔt instead of Kɔtɔnima for May	//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="MMMEd"]/greatestDifference[@id="M"]	dc-95_XXX
April 23	23 avril	Oforinsuo 23			//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="MMMMd"]	dc-96_XXX
April – Week 4	Avril – Semaine 4	Oforinsuo – Nnawɔtwe 4			//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="MMMMW"][@count="other"]	dc-97_XXX
4/23/24	23/04/24	4/2024			//ldml/dates/calendars/calendar[@type="generic"]/dateFormats/dateFormatLength[@type="short"]/dateFormat[@type="standard"]/pattern[@type="standard"]	dc-98_XXX
4/23/24	23/04/24	4/2024				dc-99_XXX
COORDINATES AND DIRECTIONS / COORDONNÉES ET DIRECTIONS						
In websites like Wikipedia, it's common to see the long form of coordinates, such as "Cape Town is located at 33.9258° south and 18.4232° east." Sur des sites web comme celui de Wikipédia, on trouve souvent des coordonnées au format étendu. Par exemple : « Le Cap est situé à 33,9258 °Sud et à 18,4232 °Est. »						
ENGLISH	FRENCH	TRANSLATION IN YOUR LANGUAGE	VISUAL EXAMPLE	NOTES BY TRANSLATOR (IF NECESSARY)	XPATH (Ignore/For Reference Only)	
48.8584° north	48,8584 °Nord	48.8584° atifi				co-1_XXX
22.5609° south	22,5609 °Sud	22.5609° anaafo				co-2_XXX
2.2945° east	2,2945 °Est	2.2945° apueɛ				co-3_XXX
0.2057° west	0,2057 °Ouest	0.2057° atɔeɛ				co-4_XXX
cardinal direction	Direction cardinale	Beaeɛ akyerɛkyerɛkwan				co-5_XXX
In devices like Garmin, coordinates are shown with no space between the number and the cardinal direction.   Sur certains appareils comme ceux fabriqués par Garmin, les coordonnées s’affichent sans espace entre le chiffre et la direction cardinale.						
ENGLISH	FRENCH	TRANSLATION IN YOUR LANGUAGE	VISUAL EXAMPLE	NOTES BY TRANSLATOR (IF NECESSARY)	XPATH (Ignore/For Reference Only)	
48.8584°N	48,8584 °N	48.8584° atifi		"There is no standardised short form of cardinal points, they are always written in full, however this could be the starting point for getting a standardised abbreviations in Abron and almost all other Akan languages that would be the same, so one COULD use the following:
48.8584°AT"		co2-1_XXX
22.5609°S	22,5609 °S	22.5609° anaafo		"There is no standardised short form of cardinal points, they are always written in full, however this could be the starting point for getting a standardised abbreviations in Abron and almost all other Akan languages that would be the same, so one COULD use the following:
22.5609°AN"		co2-2_XXX
2.2945°E	2,2945 °E	2.2945° apueɛ		"There is no standardised short form of cardinal points, they are always written in full, however this could be the starting point for getting a standardised abbreviations in Abron and almost all other Akan languages that would be the same, so one COULD use the following:
2.2945°AP"		co2-3_XXX
0.2057°W	0,2057 °O	0.2057° atɔeɛ		"There is no standardised short form of cardinal points, they are always written in full, however this could be the starting point for getting a standardised abbreviations in Abron and almost all other Akan languages that would be the same, so one COULD use the following:
0.2057°AY"		co2-4_XXX
						
The GPS in your car is giving you directions. Coming up soon, you need to turn right. The GPS alerts you "Take the 1st right" (i.e., turn right at the next intersection). Or maybe the GPS alerts you "Take the 2nd right" or "Take the 3rd right" etc. (i.e., turn right at the second, third, or fourth intersection). Le GPS de votre voiture indique la direction à prendre. Vous devez bientôt tourner à droite. Le GPS vous avertit : « Prenez la première à droite » (c’est-à-dire tournez à droite à la prochaine intersection). Il peut aussi signaler : « Prenez la deuxième à droite » ou « Prenez la troisième à droite », etc. (c’est-à-dire tournez à la deuxième, troisième ou quatrième intersection à droite).						
ENGLISH	FRENCH	TRANSLATION IN YOUR LANGUAGE	VISUAL EXAMPLE	NOTES BY TRANSLATOR (IF NECESSARY)	XPATH (Ignore/For Reference Only)	
Take the 1st right	Prenez la 1re à droite	Fa nkwanta a ɛdi kan no nifa so			//ldml/numbers/minimalPairs/ordinalMinimalPairs[@ordinal="one"]	co3-1_XXX
Take the 2nd right	Prenez la 2e à droite	Fa nkwanta a ɛtɔ so mmienu no nifa so				co3-2_XXX
Take the 3rd right	Prenez la 3e à droite	Fa nkwanta a ɛtɔ so mmiɛnsa no nifa so				co3-3_XXX
QUARTERS / TRIMESTRES						
"Many sports divide a game into 4 parts, called ""quarters."" Businesses and nonprofits often divide a year into 4 parts, also called ""quarters."" Both use terms like “1st Quarter” and abbreviations “Q1.” You’ll see these in finance apps, reports, and game scores.

Please give us your translation for terms like “1st Quarter,” “2nd Quarter,” and so on—both full forms and abbreviated ones (like “Q1” and ""Q2""). We’ve included examples from English and French.

If your language doesn’t use the abbreviated version, just leave that blank or type “NA.”

Dans de nombreux sports, un match est divisé en quatre parties appelées « quarts ». Les entreprises et les ONG divisent aussi l’année en quatre parties appelées « trimestres ». Dans les deux cas, on utilise des termes comme « 1er trimestre » et des abréviations comme « T1 ». On les retrouve dans les applications informatiques financières, les rapports et les scores de jeux.

Veuillez fournir votre traduction des termes comme « 1er trimestre », « 2e trimestre », etc. — à la fois les formes complètes et les formes abrégées (comme « T1 » et « T2 »). Si votre langue n’utilise pas la version abrégée, laissez simplement la case vide ou saisissez « NA »."						
ENGLISH	FRENCH	TRANSLATION IN YOUR LANGUAGE	VISUAL EXAMPLE	NOTES BY TRANSLATOR (IF NECESSARY)	XPATH (Ignore/For Reference Only)	
1st quarter	1er trimestre	Kɔta a ɛdi kan		Kɔta is borrowed from English but written in how we pronounce in our language.	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="stand-alone"]/quarterWidth[@type="wide"]/quarter[@type="1"]	qt-1_XXX
