LARGE NUMBERS				
In English, one way to write out the four-digit number 1000 is "1 thousand." A way to write 1500 is "1.5 thousand". Please provide translations of the following six abbreviations.				
DJF	Eastern Africa: Djibouti	DJF		//ldml/numbers/currencies/currency[@type="DJF"]/symbol
Eritrean Nakfa	Eastern Africa: Eritrea	Eritrean Nakfa		//ldml/numbers/currencies/currency[@type="ERN"]/displayName
1 Eritrean nakfa	Eastern Africa: Eritrea	1 Eritrean nakfa		//ldml/numbers/currencies/currency[@type="ERN"]/displayName[@count="one"]
2 Eritrean nakfas	Eastern Africa: Eritrea	2 Eritrean nakfas		//ldml/numbers/currencies/currency[@type="ERN"]/displayName[@count="other"]
ERN	Eastern Africa: Eritrea	ERN		//ldml/numbers/currencies/currency[@type="ERN"]/symbol
Ethiopian Birr	Eastern Africa: Ethiopia	Ethiopian Birr		//ldml/numbers/currencies/currency[@type="ETB"]/displayName
1 Ethiopian birr	Eastern Africa: Ethiopia	1 Ethiopian birr		//ldml/numbers/currencies/currency[@type="ETB"]/displayName[@count="one"]
2 Ethiopian birrs	Eastern Africa: Ethiopia	2 Ethiopian birrs		//ldml/numbers/currencies/currency[@type="ETB"]/displayName[@count="other"]
ETB	Eastern Africa: Ethiopia	ETB		//ldml/numbers/currencies/currency[@type="ETB"]/symbol
Kenyan Shilling	Eastern Africa: Kenya	Kenyan Shilling		//ldml/numbers/currencies/currency[@type="KES"]/displayName
1 Kenyan shilling	Eastern Africa: Kenya	1 Kenyan shilling		//ldml/numbers/currencies/currency[@type="KES"]/displayName[@count="one"]
2 Kenyan shillings	Eastern Africa: Kenya	2 Kenyan shillings		//ldml/numbers/currencies/currency[@type="KES"]/displayName[@count="other"]
KES	Eastern Africa: Kenya	KES		//ldml/numbers/currencies/currency[@type="KES"]/symbol
Malagasy Ariary	Eastern Africa: Madagascar	Malagasy Ariary		//ldml/numbers/currencies/currency[@type="MGA"]/displayName
1 Malagasy ariary	Eastern Africa: Madagascar	1 Malagasy ariary		//ldml/numbers/currencies/currency[@type="MGA"]/displayName[@count="one"]
2 Malagasy ariaries	Eastern Africa: Madagascar	2 Malagasy ariaries		//ldml/numbers/currencies/currency[@type="MGA"]/displayName[@count="other"]
MGA	Eastern Africa: Madagascar	MGA		//ldml/numbers/currencies/currency[@type="MGA"]/symbol
Ar	Eastern Africa: Madagascar	Ar		//ldml/numbers/currencies/currency[@type="MGA"]/symbol[@alt="narrow"]
Malawian Kwacha	Eastern Africa: Malawi	Malawian Kwacha		//ldml/numbers/currencies/currency[@type="MWK"]/displayName
1 Malawian kwacha	Eastern Africa: Malawi	1 Malawian kwacha		//ldml/numbers/currencies/currency[@type="MWK"]/displayName[@count="one"]
2 Malawian kwachas	Eastern Africa: Malawi	2 Malawian kwachas		//ldml/numbers/currencies/currency[@type="MWK"]/displayName[@count="other"]
MWK	Eastern Africa: Malawi	MWK		//ldml/numbers/currencies/currency[@type="MWK"]/symbol
Mauritian Rupee	Eastern Africa: Mauritius	Mauritian Rupee		//ldml/numbers/currencies/currency[@type="MUR"]/displayName
1 Mauritian rupee	Eastern Africa: Mauritius	1 Mauritian rupee		//ldml/numbers/currencies/currency[@type="MUR"]/displayName[@count="one"]
2 Mauritian rupees	Eastern Africa: Mauritius	2 Mauritian rupees		//ldml/numbers/currencies/currency[@type="MUR"]/displayName[@count="other"]
MUR	Eastern Africa: Mauritius	MUR		//ldml/numbers/currencies/currency[@type="MUR"]/symbol
Rs	Eastern Africa: Mauritius	Rs		//ldml/numbers/currencies/currency[@type="MUR"]/symbol[@alt="narrow"]
Mozambican Metical	Eastern Africa: Mozambique	Mozambican Metical		//ldml/numbers/currencies/currency[@type="MZN"]/displayName
1 Mozambican metical	Eastern Africa: Mozambique	1 Mozambican metical		//ldml/numbers/currencies/currency[@type="MZN"]/displayName[@count="one"]
2 Mozambican meticals	Eastern Africa: Mozambique	2 Mozambican meticals		//ldml/numbers/currencies/currency[@type="MZN"]/displayName[@count="other"]
MZN	Eastern Africa: Mozambique	MZN		//ldml/numbers/currencies/currency[@type="MZN"]/symbol
Rwandan Franc	Eastern Africa: Rwanda	Rwandan Franc		//ldml/numbers/currencies/currency[@type="RWF"]/displayName
1 Rwandan franc	Eastern Africa: Rwanda	1 Rwandan franc		//ldml/numbers/currencies/currency[@type="RWF"]/displayName[@count="one"]
2 Rwandan francs	Eastern Africa: Rwanda	2 Rwandan francs		//ldml/numbers/currencies/currency[@type="RWF"]/displayName[@count="other"]
RWF	Eastern Africa: Rwanda	RWF		//ldml/numbers/currencies/currency[@type="RWF"]/symbol
RF	Eastern Africa: Rwanda	RF		//ldml/numbers/currencies/currency[@type="RWF"]/symbol[@alt="narrow"]
Seychellois Rupee	Eastern Africa: Seychelles	Seychellois Rupee		//ldml/numbers/currencies/currency[@type="SCR"]/displayName
1 Seychellois rupee	Eastern Africa: Seychelles	1 Seychellois rupee		//ldml/numbers/currencies/currency[@type="SCR"]/displayName[@count="one"]
2 Seychellois rupees	Eastern Africa: Seychelles	2 Seychellois rupees		//ldml/numbers/currencies/currency[@type="SCR"]/displayName[@count="other"]
SCR	Eastern Africa: Seychelles	SCR		//ldml/numbers/currencies/currency[@type="SCR"]/symbol
Somali Shilling	Eastern Africa: Somalia	Somali Shilling		//ldml/numbers/currencies/currency[@type="SOS"]/displayName
1 Somali shilling	Eastern Africa: Somalia	1 Somali shilling		//ldml/numbers/currencies/currency[@type="SOS"]/displayName[@count="one"]
2 Somali shillings	Eastern Africa: Somalia	2 Somali shillings		//ldml/numbers/currencies/currency[@type="SOS"]/displayName[@count="other"]
5 Somali shillings	Eastern Africa: Somalia	5 Somali shillings		//ldml/numbers/currencies/currency[@type="SOS"]/displayName[@count="other"]
SOS	Eastern Africa: Somalia	SOS		//ldml/numbers/currencies/currency[@type="SOS"]/symbol
South Sudanese Pound	Eastern Africa: South Sudan	South Sudanese Pound		//ldml/numbers/currencies/currency[@type="SSP"]/displayName
1 South Sudanese pound	Eastern Africa: South Sudan	1 South Sudanese pound		//ldml/numbers/currencies/currency[@type="SSP"]/displayName[@count="one"]
2 South Sudanese pounds	Eastern Africa: South Sudan	2 South Sudanese pounds		//ldml/numbers/currencies/currency[@type="SSP"]/displayName[@count="other"]
SSP	Eastern Africa: South Sudan	SSP		//ldml/numbers/currencies/currency[@type="SSP"]/symbol
£	Eastern Africa: South Sudan	£		//ldml/numbers/currencies/currency[@type="SSP"]/symbol[@alt="narrow"]
Tanzanian Shilling	Eastern Africa: Tanzania	Tanzanian Shilling		//ldml/numbers/currencies/currency[@type="TZS"]/displayName
1 Tanzanian shilling	Eastern Africa: Tanzania	1 Tanzanian shilling		//ldml/numbers/currencies/currency[@type="TZS"]/displayName[@count="one"]
2 Tanzanian shillings	Eastern Africa: Tanzania	2 Tanzanian shillings		//ldml/numbers/currencies/currency[@type="TZS"]/displayName[@count="other"]
TZS	Eastern Africa: Tanzania	TZS		//ldml/numbers/currencies/currency[@type="TZS"]/symbol
Ugandan Shilling	Eastern Africa: Uganda	Ugandan Shilling		//ldml/numbers/currencies/currency[@type="UGX"]/displayName
1 Ugandan shilling	Eastern Africa: Uganda	1 Ugandan shilling		//ldml/numbers/currencies/currency[@type="UGX"]/displayName[@count="one"]
2 Ugandan shillings	Eastern Africa: Uganda	2 Ugandan shillings		//ldml/numbers/currencies/currency[@type="UGX"]/displayName[@count="other"]
UGX	Eastern Africa: Uganda	UGX		//ldml/numbers/currencies/currency[@type="UGX"]/symbol
Zambian Kwacha	Eastern Africa: Zambia	Zambian Kwacha		//ldml/numbers/currencies/currency[@type="ZMW"]/displayName
1 Zambian kwacha	Eastern Africa: Zambia	1 Zambian kwacha		//ldml/numbers/currencies/currency[@type="ZMW"]/displayName[@count="one"]
2 Zambian kwachas	Eastern Africa: Zambia	2 Zambian kwachas		//ldml/numbers/currencies/currency[@type="ZMW"]/displayName[@count="other"]
ZMW	Eastern Africa: Zambia	ZMW		//ldml/numbers/currencies/currency[@type="ZMW"]/symbol
ZK	Eastern Africa: Zambia	ZK		//ldml/numbers/currencies/currency[@type="ZMW"]/symbol[@alt="narrow"]
Chinese Yuan	Eastern Asia: China	Chinese Yuan		//ldml/numbers/currencies/currency[@type="CNY"]/displayName
1 Chinese yuan	Eastern Asia: China	1 Chinese yuan		//ldml/numbers/currencies/currency[@type="CNY"]/displayName[@count="one"]
2 Chinese yuan	Eastern Asia: China	2 Chinese yuan		//ldml/numbers/currencies/currency[@type="CNY"]/displayName[@count="other"]
CN¥	Eastern Asia: China	CN¥		//ldml/numbers/currencies/currency[@type="CNY"]/symbol
¥	Eastern Asia: China	¥		//ldml/numbers/currencies/currency[@type="CNY"]/symbol[@alt="narrow"]
Hong Kong Dollar	Eastern Asia: Hong Kong SAR China	Hong Kong Dollar		//ldml/numbers/currencies/currency[@type="HKD"]/displayName
1 Hong Kong dollar	Eastern Asia: Hong Kong SAR China	1 Hong Kong dollar		//ldml/numbers/currencies/currency[@type="HKD"]/displayName[@count="one"]
2 Hong Kong dollars	Eastern Asia: Hong Kong SAR China	2 Hong Kong dollars		//ldml/numbers/currencies/currency[@type="HKD"]/displayName[@count="other"]
HK$	Eastern Asia: Hong Kong SAR China	HK$		//ldml/numbers/currencies/currency[@type="HKD"]/symbol
$	Eastern Asia: Hong Kong SAR China	$		//ldml/numbers/currencies/currency[@type="HKD"]/symbol[@alt="narrow"]
Japanese Yen	Eastern Asia: Japan	Japanese Yen		//ldml/numbers/currencies/currency[@type="JPY"]/displayName
1 Japanese yen	Eastern Asia: Japan	1 Japanese yen		//ldml/numbers/currencies/currency[@type="JPY"]/displayName[@count="one"]
2 Japanese yen	Eastern Asia: Japan	2 Japanese yen		//ldml/numbers/currencies/currency[@type="JPY"]/displayName[@count="other"]
5 Japanese yen	Eastern Asia: Japan	5 Japanese yen		//ldml/numbers/currencies/currency[@type="JPY"]/displayName[@count="other"]
¥	Eastern Asia: Japan	¥		//ldml/numbers/currencies/currency[@type="JPY"]/symbol
¥	Eastern Asia: Japan	¥		//ldml/numbers/currencies/currency[@type="JPY"]/symbol[@alt="narrow"]
South Korean Won	Eastern Asia: South Korea	South Korean Won	or कोरियाई वोन	//ldml/numbers/currencies/currency[@type="KRW"]/displayName
1 South Korean won	Eastern Asia: South Korea	1 South Korean won	or 1 कोरियाई वोन	//ldml/numbers/currencies/currency[@type="KRW"]/displayName[@count="one"]
2 South Korean won	Eastern Asia: South Korea	2 South Korean won	or 2 कोरियाई वोन	//ldml/numbers/currencies/currency[@type="KRW"]/displayName[@count="other"]
₩	Eastern Asia: South Korea	₩		//ldml/numbers/currencies/currency[@type="KRW"]/symbol
₩	Eastern Asia: South Korea	₩		//ldml/numbers/currencies/currency[@type="KRW"]/symbol[@alt="narrow"]
New Taiwan Dollar	Eastern Asia: Taiwan	New Taiwan Dollar		//ldml/numbers/currencies/currency[@type="TWD"]/displayName
1 New Taiwan dollar	Eastern Asia: Taiwan	1 New Taiwan dollar		//ldml/numbers/currencies/currency[@type="TWD"]/displayName[@count="one"]
2 New Taiwan dollars	Eastern Asia: Taiwan	2 New Taiwan dollars		//ldml/numbers/currencies/currency[@type="TWD"]/displayName[@count="other"]
NT$	Eastern Asia: Taiwan	NT$		//ldml/numbers/currencies/currency[@type="TWD"]/symbol
$	Eastern Asia: Taiwan	$		//ldml/numbers/currencies/currency[@type="TWD"]/symbol[@alt="narrow"]
Angolan Kwanza	Middle Africa: Angola	Angolan Kwanza		//ldml/numbers/currencies/currency[@type="AOA"]/displayName
1 Angolan kwanza	Middle Africa: Angola	1 Angolan kwanza		//ldml/numbers/currencies/currency[@type="AOA"]/displayName[@count="one"]
2 Angolan kwanzas	Middle Africa: Angola	2 Angolan kwanzas		//ldml/numbers/currencies/currency[@type="AOA"]/displayName[@count="other"]
AOA	Middle Africa: Angola	AOA		//ldml/numbers/currencies/currency[@type="AOA"]/symbol
Kz	Middle Africa: Angola	Kz		//ldml/numbers/currencies/currency[@type="AOA"]/symbol[@alt="narrow"]
Central African CFA Franc	Middle Africa: Cameroon	Central African CFA Franc		//ldml/numbers/currencies/currency[@type="XAF"]/displayName
1 Central African CFA franc	Middle Africa: Cameroon	1 Central African CFA franc		//ldml/numbers/currencies/currency[@type="XAF"]/displayName[@count="one"]
2 Central African CFA francs	Middle Africa: Cameroon	2 Central African CFA francs		//ldml/numbers/currencies/currency[@type="XAF"]/displayName[@count="other"]
FCFA	Middle Africa: Cameroon	FCFA		//ldml/numbers/currencies/currency[@type="XAF"]/symbol
Congolese Franc	Middle Africa: Congo - Kinshasa	Congolese Franc		//ldml/numbers/currencies/currency[@type="CDF"]/displayName
1 Congolese franc	Middle Africa: Congo - Kinshasa	1 Congolese franc		//ldml/numbers/currencies/currency[@type="CDF"]/displayName[@count="one"]
2 Congolese francs	Middle Africa: Congo - Kinshasa	2 Congolese francs		//ldml/numbers/currencies/currency[@type="CDF"]/displayName[@count="other"]
CDF	Middle Africa: Congo - Kinshasa	CDF		//ldml/numbers/currencies/currency[@type="CDF"]/symbol
São Tomé & Príncipe Dobra	Middle Africa: São Tomé & Príncipe	São Tomé & Príncipe Dobra		//ldml/numbers/currencies/currency[@type="STN"]/displayName
1 São Tomé & Príncipe dobra	Middle Africa: São Tomé & Príncipe	1 São Tomé & Príncipe dobra		//ldml/numbers/currencies/currency[@type="STN"]/displayName[@count="one"]
2 São Tomé & Príncipe dobras	Middle Africa: São Tomé & Príncipe	2 São Tomé & Príncipe dobras		//ldml/numbers/currencies/currency[@type="STN"]/displayName[@count="other"]
STN	Middle Africa: São Tomé & Príncipe	STN		//ldml/numbers/currencies/currency[@type="STN"]/symbol
Db	Middle Africa: São Tomé & Príncipe	Db		//ldml/numbers/currencies/currency[@type="STN"]/symbol[@alt="narrow"]
Algerian Dinar	Northern Africa: Algeria	Algerian Dinar		//ldml/numbers/currencies/currency[@type="DZD"]/displayName
1 Algerian dinar	Northern Africa: Algeria	1 Algerian dinar		//ldml/numbers/currencies/currency[@type="DZD"]/displayName[@count="one"]
2 Algerian dinars	Northern Africa: Algeria	2 Algerian dinars		//ldml/numbers/currencies/currency[@type="DZD"]/displayName[@count="other"]
DZD	Northern Africa: Algeria	DZD		//ldml/numbers/currencies/currency[@type="DZD"]/symbol
Egyptian Pound	Northern Africa: Egypt	Egyptian Pound		//ldml/numbers/currencies/currency[@type="EGP"]/displayName
1 Egyptian pound	Northern Africa: Egypt	1 Egyptian pound		//ldml/numbers/currencies/currency[@type="EGP"]/displayName[@count="one"]
2 Egyptian pounds	Northern Africa: Egypt	2 Egyptian pounds		//ldml/numbers/currencies/currency[@type="EGP"]/displayName[@count="other"]
EGP	Northern Africa: Egypt	EGP		//ldml/numbers/currencies/currency[@type="EGP"]/symbol
E£	Northern Africa: Egypt	E£		//ldml/numbers/currencies/currency[@type="EGP"]/symbol[@alt="narrow"]
Libyan Dinar	Northern Africa: Libya	Libyan Dinar		//ldml/numbers/currencies/currency[@type="LYD"]/displayName
1 Libyan dinar	Northern Africa: Libya	1 Libyan dinar		//ldml/numbers/currencies/currency[@type="LYD"]/displayName[@count="one"]
2 Libyan dinars	Northern Africa: Libya	2 Libyan dinars		//ldml/numbers/currencies/currency[@type="LYD"]/displayName[@count="other"]
LYD	Northern Africa: Libya	LYD		//ldml/numbers/currencies/currency[@type="LYD"]/symbol
Moroccan Dirham	Northern Africa: Morocco	Moroccan Dirham		//ldml/numbers/currencies/currency[@type="MAD"]/displayName
1 Moroccan dirham	Northern Africa: Morocco	1 Moroccan dirham		//ldml/numbers/currencies/currency[@type="MAD"]/displayName[@count="one"]
2 Moroccan dirhams	Northern Africa: Morocco	2 Moroccan dirhams		//ldml/numbers/currencies/currency[@type="MAD"]/displayName[@count="other"]
MAD	Northern Africa: Morocco	MAD		//ldml/numbers/currencies/currency[@type="MAD"]/symbol
Sudanese Pound	Northern Africa: Sudan	Sudanese Pound		//ldml/numbers/currencies/currency[@type="SDG"]/displayName
1 Sudanese pound	Northern Africa: Sudan	1 Sudanese pound		//ldml/numbers/currencies/currency[@type="SDG"]/displayName[@count="one"]
2 Sudanese pounds	Northern Africa: Sudan	2 Sudanese pounds		//ldml/numbers/currencies/currency[@type="SDG"]/displayName[@count="other"]
SDG	Northern Africa: Sudan	SDG		//ldml/numbers/currencies/currency[@type="SDG"]/symbol
Tunisian Dinar	Northern Africa: Tunisia	Tunisian Dinar		//ldml/numbers/currencies/currency[@type="TND"]/displayName
1 Tunisian dinar	Northern Africa: Tunisia	1 Tunisian dinar		//ldml/numbers/currencies/currency[@type="TND"]/displayName[@count="one"]
2 Tunisian dinars	Northern Africa: Tunisia	2 Tunisian dinars		//ldml/numbers/currencies/currency[@type="TND"]/displayName[@count="other"]
TND	Northern Africa: Tunisia	TND		//ldml/numbers/currencies/currency[@type="TND"]/symbol
Canadian Dollar	Northern America: Canada	Canadian Dollar		//ldml/numbers/currencies/currency[@type="CAD"]/displayName
1 Canadian dollar	Northern America: Canada	1 Canadian dollar		//ldml/numbers/currencies/currency[@type="CAD"]/displayName[@count="one"]
2 Canadian dollars	Northern America: Canada	2 Canadian dollars		//ldml/numbers/currencies/currency[@type="CAD"]/displayName[@count="other"]
CA$	Northern America: Canada	CA$		//ldml/numbers/currencies/currency[@type="CAD"]/symbol
$	Northern America: Canada	$		//ldml/numbers/currencies/currency[@type="CAD"]/symbol[@alt="narrow"]
US Dollar	Northern America: United States	US Dollar		//ldml/numbers/currencies/currency[@type="USD"]/displayName
1 US dollar	Northern America: United States	1 US dollar		//ldml/numbers/currencies/currency[@type="USD"]/displayName[@count="one"]
2 US dollars	Northern America: United States	2 US dollars		//ldml/numbers/currencies/currency[@type="USD"]/displayName[@count="other"]
$	Northern America: United States	$		//ldml/numbers/currencies/currency[@type="USD"]/symbol
$	Northern America: United States	$		//ldml/numbers/currencies/currency[@type="USD"]/symbol[@alt="narrow"]
British Pound	Northern Europe: United Kingdom	British Pound		//ldml/numbers/currencies/currency[@type="GBP"]/displayName
1 British pound	Northern Europe: United Kingdom	1 British pound		//ldml/numbers/currencies/currency[@type="GBP"]/displayName[@count="one"]
2 British pounds	Northern Europe: United Kingdom	2 British pounds		//ldml/numbers/currencies/currency[@type="GBP"]/displayName[@count="other"]
£	Northern Europe: United Kingdom	£		//ldml/numbers/currencies/currency[@type="GBP"]/symbol
£	Northern Europe: United Kingdom	£		//ldml/numbers/currencies/currency[@type="GBP"]/symbol[@alt="narrow"]
Swiss Franc	Western Europe: Switzerland	Swiss Franc		//ldml/numbers/currencies/currency[@type="CHF"]/displayName
1 Swiss franc	Western Europe: Switzerland	1 Swiss franc		//ldml/numbers/currencies/currency[@type="CHF"]/displayName[@count="one"]
2 Swiss francs	Western Europe: Switzerland	2 Swiss francs		//ldml/numbers/currencies/currency[@type="CHF"]/displayName[@count="other"]
CHF	Western Europe: Switzerland	CHF		//ldml/numbers/currencies/currency[@type="CHF"]/symbol
Australian Dollar	Australasia: Australia	Australian Dollar		//ldml/numbers/currencies/currency[@type="AUD"]/displayName
1 Australian dollar	Australasia: Australia	1 Australian dollar		//ldml/numbers/currencies/currency[@type="AUD"]/displayName[@count="one"]
2 Australian dollars	Australasia: Australia	2 Australian dollars		//ldml/numbers/currencies/currency[@type="AUD"]/displayName[@count="other"]
A$	Australasia: Australia	A$		//ldml/numbers/currencies/currency[@type="AUD"]/symbol
$	Australasia: Australia	$		//ldml/numbers/currencies/currency[@type="AUD"]/symbol[@alt="narrow"]
New Zealand Dollar	Australasia: New Zealand	New Zealand Dollar		//ldml/numbers/currencies/currency[@type="NZD"]/displayName
1 New Zealand dollar	Australasia: New Zealand	1 New Zealand dollar		//ldml/numbers/currencies/currency[@type="NZD"]/displayName[@count="one"]
2 New Zealand dollars	Australasia: New Zealand	2 New Zealand dollars		//ldml/numbers/currencies/currency[@type="NZD"]/displayName[@count="other"]
NZ$	Australasia: New Zealand	NZ$		//ldml/numbers/currencies/currency[@type="NZD"]/symbol
$	Australasia: New Zealand	$		//ldml/numbers/currencies/currency[@type="NZD"]/symbol[@alt="narrow"]
Botswanan Pula	Southern Africa: Botswana	Botswanan Pula		//ldml/numbers/currencies/currency[@type="BWP"]/displayName
1 Botswanan pula	Southern Africa: Botswana	1 Botswanan pula		//ldml/numbers/currencies/currency[@type="BWP"]/displayName[@count="one"]
2 Botswanan pulas	Southern Africa: Botswana	2 Botswanan pulas		//ldml/numbers/currencies/currency[@type="BWP"]/displayName[@count="other"]
BWP	Southern Africa: Botswana	BWP		//ldml/numbers/currencies/currency[@type="BWP"]/symbol
P	Southern Africa: Botswana	P		//ldml/numbers/currencies/currency[@type="BWP"]/symbol[@alt="narrow"]
Swazi Lilangeni	Southern Africa: Eswatini	Swazi Lilangeni		//ldml/numbers/currencies/currency[@type="SZL"]/displayName
1 Swazi lilangeni	Southern Africa: Eswatini	1 Swazi lilangeni		//ldml/numbers/currencies/currency[@type="SZL"]/displayName[@count="one"]
2 Swazi emalangeni	Southern Africa: Eswatini	2 Swazi emalangeni		//ldml/numbers/currencies/currency[@type="SZL"]/displayName[@count="other"]
SZL	Southern Africa: Eswatini	SZL		//ldml/numbers/currencies/currency[@type="SZL"]/symbol
Lesotho Loti	Southern Africa: Lesotho	Lesotho Loti		//ldml/numbers/currencies/currency[@type="LSL"]/displayName
1 Lesotho loti	Southern Africa: Lesotho	1 Lesotho loti		//ldml/numbers/currencies/currency[@type="LSL"]/displayName[@count="one"]
2 Lesotho lotis	Southern Africa: Lesotho	2 Lesotho lotis		//ldml/numbers/currencies/currency[@type="LSL"]/displayName[@count="other"]
LSL	Southern Africa: Lesotho	LSL		//ldml/numbers/currencies/currency[@type="LSL"]/symbol
Namibian Dollar	Southern Africa: Namibia	Namibian Dollar		//ldml/numbers/currencies/currency[@type="NAD"]/displayName
1 Namibian dollar	Southern Africa: Namibia	1 Namibian dollar		//ldml/numbers/currencies/currency[@type="NAD"]/displayName[@count="one"]
2 Namibian dollars	Southern Africa: Namibia	2 Namibian dollars		//ldml/numbers/currencies/currency[@type="NAD"]/displayName[@count="other"]
NAD	Southern Africa: Namibia	NAD		//ldml/numbers/currencies/currency[@type="NAD"]/symbol
$	Southern Africa: Namibia	$		//ldml/numbers/currencies/currency[@type="NAD"]/symbol[@alt="narrow"]
South African Rand	Southern Africa: South Africa	South African Rand		//ldml/numbers/currencies/currency[@type="ZAR"]/displayName
1 South African rand	Southern Africa: South Africa	1 South African rand		//ldml/numbers/currencies/currency[@type="ZAR"]/displayName[@count="one"]
2 South African rand	Southern Africa: South Africa	2 South African rand		//ldml/numbers/currencies/currency[@type="ZAR"]/displayName[@count="other"]
ZAR	Southern Africa: South Africa	ZAR		//ldml/numbers/currencies/currency[@type="ZAR"]/symbol
R	Southern Africa: South Africa	R		//ldml/numbers/currencies/currency[@type="ZAR"]/symbol[@alt="narrow"]
Argentine Peso	South America: Argentina	Argentine Peso		//ldml/numbers/currencies/currency[@type="ARS"]/displayName
1 Argentine peso	South America: Argentina	1 Argentine peso		//ldml/numbers/currencies/currency[@type="ARS"]/displayName[@count="one"]
2 Argentine pesos	South America: Argentina	2 Argentine pesos		//ldml/numbers/currencies/currency[@type="ARS"]/displayName[@count="other"]
ARS	South America: Argentina	ARS		//ldml/numbers/currencies/currency[@type="ARS"]/symbol
$	South America: Argentina	$		//ldml/numbers/currencies/currency[@type="ARS"]/symbol[@alt="narrow"]
Bolivian Boliviano	South America: Bolivia	Bolivian Boliviano		//ldml/numbers/currencies/currency[@type="BOB"]/displayName
1 Bolivian boliviano	South America: Bolivia	1 Bolivian boliviano		//ldml/numbers/currencies/currency[@type="BOB"]/displayName[@count="one"]
2 Bolivian bolivianos	South America: Bolivia	2 Bolivian bolivianos		//ldml/numbers/currencies/currency[@type="BOB"]/displayName[@count="other"]
BOB	South America: Bolivia	BOB		//ldml/numbers/currencies/currency[@type="BOB"]/symbol
Bs	South America: Bolivia	Bs		//ldml/numbers/currencies/currency[@type="BOB"]/symbol[@alt="narrow"]
Brazilian Real	South America: Brazil	Brazilian Real		//ldml/numbers/currencies/currency[@type="BRL"]/displayName
1 Brazilian real	South America: Brazil	1 Brazilian real		//ldml/numbers/currencies/currency[@type="BRL"]/displayName[@count="one"]
2 Brazilian reals	South America: Brazil	2 Brazilian reals		//ldml/numbers/currencies/currency[@type="BRL"]/displayName[@count="other"]
R$	South America: Brazil	R$		//ldml/numbers/currencies/currency[@type="BRL"]/symbol
R$	South America: Brazil	R$		//ldml/numbers/currencies/currency[@type="BRL"]/symbol[@alt="narrow"]
Indian Rupee	Southern Asia: India	Indian Rupee		//ldml/numbers/currencies/currency[@type="INR"]/displayName
1 Indian rupee	Southern Asia: India	1 Indian rupee		//ldml/numbers/currencies/currency[@type="INR"]/displayName[@count="one"]
2 Indian rupees	Southern Asia: India	2 Indian rupees		//ldml/numbers/currencies/currency[@type="INR"]/displayName[@count="other"]
₹	Southern Asia: India	₹		//ldml/numbers/currencies/currency[@type="INR"]/symbol
₹	Southern Asia: India	₹		//ldml/numbers/currencies/currency[@type="INR"]/symbol[@alt="narrow"]
Iranian Rial	Southern Asia: Iran	Iranian Rial		//ldml/numbers/currencies/currency[@type="IRR"]/displayName
1 Iranian rial	Southern Asia: Iran	1 Iranian rial		//ldml/numbers/currencies/currency[@type="IRR"]/displayName[@count="one"]
2 Iranian rials	Southern Asia: Iran	2 Iranian rials		//ldml/numbers/currencies/currency[@type="IRR"]/displayName[@count="other"]
IRR	Southern Asia: Iran	IRR		//ldml/numbers/currencies/currency[@type="IRR"]/symbol
Russian Ruble	Eastern Europe: Russia	Russian Ruble		//ldml/numbers/currencies/currency[@type="RUB"]/displayName
1 Russian ruble	Eastern Europe: Russia	1 Russian ruble		//ldml/numbers/currencies/currency[@type="RUB"]/displayName[@count="one"]
2 Russian rubles	Eastern Europe: Russia	2 Russian rubles		//ldml/numbers/currencies/currency[@type="RUB"]/displayName[@count="other"]
RUB	Eastern Europe: Russia	RUB		//ldml/numbers/currencies/currency[@type="RUB"]/symbol
₽	Eastern Europe: Russia	₽		//ldml/numbers/currencies/currency[@type="RUB"]/symbol[@alt="narrow"]
Cape Verdean Escudo	Western Africa: Cape Verde	Cape Verdean Escudo		//ldml/numbers/currencies/currency[@type="CVE"]/displayName
1 Cape Verdean escudo	Western Africa: Cape Verde	1 Cape Verdean escudo		//ldml/numbers/currencies/currency[@type="CVE"]/displayName[@count="one"]
2 Cape Verdean escudos	Western Africa: Cape Verde	2 Cape Verdean escudos		//ldml/numbers/currencies/currency[@type="CVE"]/displayName[@count="other"]
CVE	Western Africa: Cape Verde	CVE		//ldml/numbers/currencies/currency[@type="CVE"]/symbol
West African CFA Franc	Western Africa: Côte d’Ivoire	West African CFA Franc		//ldml/numbers/currencies/currency[@type="XOF"]/displayName
1 West African CFA franc	Western Africa: Côte d’Ivoire	1 West African CFA franc		//ldml/numbers/currencies/currency[@type="XOF"]/displayName[@count="one"]
2 West African CFA francs	Western Africa: Côte d’Ivoire	2 West African CFA francs		//ldml/numbers/currencies/currency[@type="XOF"]/displayName[@count="other"]
F CFA	Western Africa: Côte d’Ivoire	F CFA		//ldml/numbers/currencies/currency[@type="XOF"]/symbol
Gambian Dalasi	Western Africa: Gambia	Gambian Dalasi		//ldml/numbers/currencies/currency[@type="GMD"]/displayName
1 Gambian dalasi	Western Africa: Gambia	1 Gambian dalasi		//ldml/numbers/currencies/currency[@type="GMD"]/displayName[@count="one"]
2 Gambian dalasis	Western Africa: Gambia	2 Gambian dalasis		//ldml/numbers/currencies/currency[@type="GMD"]/displayName[@count="other"]
GMD	Western Africa: Gambia	GMD		//ldml/numbers/currencies/currency[@type="GMD"]/symbol
Ghanaian Cedi	Western Africa: Ghana	Ghanaian Cedi		//ldml/numbers/currencies/currency[@type="GHS"]/displayName
