NUMERICAL SYSTEMS / SYSTÈMES NUMÉRIQUES					
"Even if you don’t use Tibetan Digits or Greek Numerals, it’s important to include local translations of these systems. Imagine a tech incubator in your city building a smartphone app for a global audience. When users choose number formats, every option should appear clearly in your language—just like they do in English or French. This shows professionalism, helps with accessibility, and prepares local developers to build inclusive, world-class apps that serve users from all cultures and language backgrounds.
East Kazakhstan Time	heure de l’Est du Kazakhstan		Kazakhstan Apueɛ Berɛ	Since we have names for the cardinal points, we just add them to the name of the specific country 	//ldml/dates/timeZoneNames/metazone[@type="Kazakhstan_Eastern"]/long/standard
West Kazakhstan Time	heure de l’Ouest du Kazakhstan		Kazakhstan Atɔeɛ Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Kazakhstan_Western"]/long/standard
Kazakhstan Time	heure du Kazakhstan		Kazakhstan Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Kazakhstan"]/long/standard
Kyrgyzstan Time	heure du Kirghizistan		Kyrgyzstan Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Kyrgystan"]/long/standard
Tajikistan Time	heure du Tadjikistan		Tajikistan Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Tajikistan"]/long/standard
Turkmenistan Summer Time	heure d’été du Turkménistan		Turkmenistan Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Turkmenistan"]/long/daylight
Turkmenistan Time	heure du Turkménistan		Turkmenistan Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Turkmenistan"]/long/generic
Turkmenistan Standard Time	heure normale du Turkménistan		Turkmenistan Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Turkmenistan"]/long/standard
Uzbekistan Summer Time	heure d’été de l’Ouzbékistan		Uzbekistan Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Uzbekistan"]/long/daylight
Uzbekistan Time	heure de l’Ouzbékistan		Uzbekistan Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Uzbekistan"]/long/generic
Uzbekistan Standard Time	heure normale de l’Ouzbékistan		Uzbekistan Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Uzbekistan"]/long/standard
China Daylight Time	heure d’été de Chine		China Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="China"]/long/daylight
China Time	heure de la Chine		China Berɛ		//ldml/dates/timeZoneNames/metazone[@type="China"]/long/generic
China Standard Time	heure normale de la Chine		China Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="China"]/long/standard
Hong Kong	Hong Kong		Hong Kong		//ldml/dates/timeZoneNames/zone[@type="Asia/Hong_Kong"]/exemplarCity
Hovd	Hovd		Hovd		//ldml/dates/timeZoneNames/zone[@type="Asia/Hovd"]/exemplarCity
Macao	Macao		Macao		//ldml/dates/timeZoneNames/zone[@type="Asia/Macau"]/exemplarCity
Pyongyang	Pyongyang		Pyongyang		//ldml/dates/timeZoneNames/zone[@type="Asia/Pyongyang"]/exemplarCity
Seoul	Séoul		Seoul		//ldml/dates/timeZoneNames/zone[@type="Asia/Seoul"]/exemplarCity
Shanghai	Shanghai		Shanghai		//ldml/dates/timeZoneNames/zone[@type="Asia/Shanghai"]/exemplarCity
Taipei	Taipei		Taipei		//ldml/dates/timeZoneNames/zone[@type="Asia/Taipei"]/exemplarCity
Tokyo	Tokyo		Tokyo		//ldml/dates/timeZoneNames/zone[@type="Asia/Tokyo"]/exemplarCity
Ulaanbaatar	Oulan-Bator		Ulaanbaatar		//ldml/dates/timeZoneNames/zone[@type="Asia/Ulaanbaatar"]/exemplarCity
Urumqi	Ürümqi		Urumqi		//ldml/dates/timeZoneNames/zone[@type="Asia/Urumqi"]/exemplarCity
Hong Kong Summer Time	heure d’été de Hong Kong		Hong Kong Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Hong_Kong"]/long/daylight
Hong Kong Time	heure de Hong Kong		Hong Kong Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Hong_Kong"]/long/generic
Hong Kong Standard Time	heure normale de Hong Kong		Hong Kong Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Hong_Kong"]/long/standard
Hovd Summer Time	heure d’été de Hovd		Hovd Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Hovd"]/long/daylight
Hovd Time	heure de Hovd		Hovd Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Hovd"]/long/generic
Hovd Standard Time	heure normale de Hovd		Hovd Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Hovd"]/long/standard
Japan Daylight Time	heure d’été du Japon		Japan Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Japan"]/long/daylight
Japan Time	heure du Japon		Japan Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Japan"]/long/generic
Japan Standard Time	heure normale du Japon		Japan Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Japan"]/long/standard
Korean Daylight Time	heure d’été de Corée		Korean Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Korea"]/long/daylight
Korean Time	heure de la Corée		Korean Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Korea"]/long/generic
Korean Standard Time	heure normale de la Corée		Korean Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Korea"]/long/standard
Ulaanbaatar Summer Time	heure d’été d’Oulan-Bator		Ulaanbaatar Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Mongolia"]/long/daylight
Ulaanbaatar Time	heure d’Oulan-Bator		Ulaanbaatar Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Mongolia"]/long/generic
Ulaanbaatar Standard Time	heure normale d’Oulan-Bator		Ulaanbaatar Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Mongolia"]/long/standard
Pyongyang Time	heure de Pyongyang		Pyongyang Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Pyongyang"]/long/standard
Taipei Daylight Time	heure d’été de Taipei		Taipei Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Taipei"]/long/daylight
Taipei Time	heure de Taipei		Taipei Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Taipei"]/long/generic
Taipei Standard Time	heure normale de Taipei		Taipei Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Taipei"]/long/standard
Azores Summer Time	heure d’été des Açores		Azores Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Azores"]/long/daylight
Azores Time	heure des Açores		Azores Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Azores"]/long/generic
Azores Standard Time	heure normale des Açores		Azores Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Azores"]/long/standard
Amsterdam	Amsterdam		Amsterdam		//ldml/dates/timeZoneNames/zone[@type="Europe/Amsterdam"]/exemplarCity
Andorra	Andorre		Andorra		//ldml/dates/timeZoneNames/zone[@type="Europe/Andorra"]/exemplarCity
Athens	Athènes		Athens		//ldml/dates/timeZoneNames/zone[@type="Europe/Athens"]/exemplarCity
Azores	Açores		Azores		//ldml/dates/timeZoneNames/zone[@type="Atlantic/Azores"]/exemplarCity
Belgrade	Belgrade		Belgrade		//ldml/dates/timeZoneNames/zone[@type="Europe/Belgrade"]/exemplarCity
Berlin	Berlin		Berlin		//ldml/dates/timeZoneNames/zone[@type="Europe/Berlin"]/exemplarCity
Bratislava	Bratislava		Bratislava		//ldml/dates/timeZoneNames/zone[@type="Europe/Bratislava"]/exemplarCity
Brussels	Bruxelles		Brussels		//ldml/dates/timeZoneNames/zone[@type="Europe/Brussels"]/exemplarCity
Bucharest	Bucarest		Bucharest		//ldml/dates/timeZoneNames/zone[@type="Europe/Bucharest"]/exemplarCity
Budapest	Budapest		Budapest		//ldml/dates/timeZoneNames/zone[@type="Europe/Budapest"]/exemplarCity
Busingen	Büsingen		Busingen		//ldml/dates/timeZoneNames/zone[@type="Europe/Busingen"]/exemplarCity
Canary	Îles Canaries		Canary		//ldml/dates/timeZoneNames/zone[@type="Atlantic/Canary"]/exemplarCity
Ceuta	Ceuta		Ceuta		//ldml/dates/timeZoneNames/zone[@type="Africa/Ceuta"]/exemplarCity
Chisinau	Chisinau		Chisinau		//ldml/dates/timeZoneNames/zone[@type="Europe/Chisinau"]/exemplarCity
Copenhagen	Copenhague		Copenhagen		//ldml/dates/timeZoneNames/zone[@type="Europe/Copenhagen"]/exemplarCity
Dublin	Dublin		Dublin		//ldml/dates/timeZoneNames/zone[@type="Europe/Dublin"]/exemplarCity
Faroe	Îles Féroé		Faroe		//ldml/dates/timeZoneNames/zone[@type="Atlantic/Faeroe"]/exemplarCity
Gibraltar	Gibraltar		Gibraltar		//ldml/dates/timeZoneNames/zone[@type="Europe/Gibraltar"]/exemplarCity
Guernsey	Guernesey		Guernsey		//ldml/dates/timeZoneNames/zone[@type="Europe/Guernsey"]/exemplarCity
Helsinki	Helsinki		Helsinki		//ldml/dates/timeZoneNames/zone[@type="Europe/Helsinki"]/exemplarCity
Isle of Man	Île de Man		Isle of Man		//ldml/dates/timeZoneNames/zone[@type="Europe/Isle_of_Man"]/exemplarCity
Jersey	Jersey		Jersey		//ldml/dates/timeZoneNames/zone[@type="Europe/Jersey"]/exemplarCity
Kyiv	Kiev		Kyiv		//ldml/dates/timeZoneNames/zone[@type="Europe/Kiev"]/exemplarCity
Lisbon	Lisbonne		Lisbon		//ldml/dates/timeZoneNames/zone[@type="Europe/Lisbon"]/exemplarCity
Ljubljana	Ljubljana		Ljubljana		//ldml/dates/timeZoneNames/zone[@type="Europe/Ljubljana"]/exemplarCity
London	Londres		London		//ldml/dates/timeZoneNames/zone[@type="Europe/London"]/exemplarCity
Longyearbyen	Longyearbyen		Longyearbyen		//ldml/dates/timeZoneNames/zone[@type="Arctic/Longyearbyen"]/exemplarCity
Luxembourg	Luxembourg		Luxembourg		//ldml/dates/timeZoneNames/zone[@type="Europe/Luxembourg"]/exemplarCity
Madeira	Madère		Madeira		//ldml/dates/timeZoneNames/zone[@type="Atlantic/Madeira"]/exemplarCity
Madrid	Madrid		Madrid		//ldml/dates/timeZoneNames/zone[@type="Europe/Madrid"]/exemplarCity
Malta	Malte		Malta		//ldml/dates/timeZoneNames/zone[@type="Europe/Malta"]/exemplarCity
Mariehamn	Mariehamn		Mariehamn		//ldml/dates/timeZoneNames/zone[@type="Europe/Mariehamn"]/exemplarCity
Minsk	Minsk		Minsk		//ldml/dates/timeZoneNames/zone[@type="Europe/Minsk"]/exemplarCity
Monaco	Monaco		Monaco		//ldml/dates/timeZoneNames/zone[@type="Europe/Monaco"]/exemplarCity
Oslo	Oslo		Oslo		//ldml/dates/timeZoneNames/zone[@type="Europe/Oslo"]/exemplarCity
Paris	Paris		Paris		//ldml/dates/timeZoneNames/zone[@type="Europe/Paris"]/exemplarCity
Podgorica	Podgorica		Podgorica		//ldml/dates/timeZoneNames/zone[@type="Europe/Podgorica"]/exemplarCity
Prague	Prague		Prague		//ldml/dates/timeZoneNames/zone[@type="Europe/Prague"]/exemplarCity
Reykjavik	Reykjavik		Reykjavik		//ldml/dates/timeZoneNames/zone[@type="Atlantic/Reykjavik"]/exemplarCity
Riga	Riga		Riga		//ldml/dates/timeZoneNames/zone[@type="Europe/Riga"]/exemplarCity
Rome	Rome		Rome		//ldml/dates/timeZoneNames/zone[@type="Europe/Rome"]/exemplarCity
San Marino	Saint-Marin		San Marino		//ldml/dates/timeZoneNames/zone[@type="Europe/San_Marino"]/exemplarCity
Sarajevo	Sarajevo		Sarajevo		//ldml/dates/timeZoneNames/zone[@type="Europe/Sarajevo"]/exemplarCity
Simferopol	Simferopol		Simferopol		//ldml/dates/timeZoneNames/zone[@type="Europe/Simferopol"]/exemplarCity
Skopje	Skopje		Skopje		//ldml/dates/timeZoneNames/zone[@type="Europe/Skopje"]/exemplarCity
Sofia	Sofia		Sofia		//ldml/dates/timeZoneNames/zone[@type="Europe/Sofia"]/exemplarCity
Stockholm	Stockholm		Stockholm		//ldml/dates/timeZoneNames/zone[@type="Europe/Stockholm"]/exemplarCity
Tallinn	Tallinn		Tallinn		//ldml/dates/timeZoneNames/zone[@type="Europe/Tallinn"]/exemplarCity
Tirane	Tirana		Tirane		//ldml/dates/timeZoneNames/zone[@type="Europe/Tirane"]/exemplarCity
Vaduz	Vaduz		Vaduz		//ldml/dates/timeZoneNames/zone[@type="Europe/Vaduz"]/exemplarCity
Vatican	Le Vatican		Vatican		//ldml/dates/timeZoneNames/zone[@type="Europe/Vatican"]/exemplarCity
Vienna	Vienne		Vienna		//ldml/dates/timeZoneNames/zone[@type="Europe/Vienna"]/exemplarCity
Vilnius	Vilnius		Vilnius		//ldml/dates/timeZoneNames/zone[@type="Europe/Vilnius"]/exemplarCity
Warsaw	Varsovie		Warsaw		//ldml/dates/timeZoneNames/zone[@type="Europe/Warsaw"]/exemplarCity
Zagreb	Zagreb		Zagreb		//ldml/dates/timeZoneNames/zone[@type="Europe/Zagreb"]/exemplarCity
Zurich	Zurich		Zurich		//ldml/dates/timeZoneNames/zone[@type="Europe/Zurich"]/exemplarCity
Central European Summer Time	heure d’été d’Europe centrale		Europe Mfimfini mantam Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Europe_Central"]/long/daylight
Central European Time	heure d’Europe centrale		Europe Mfimfini mantam Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Europe_Central"]/long/generic
Central European Standard Time	heure normale d’Europe centrale		Europe Mfimfini mantam Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Europe_Central"]/long/standard
Eastern European Summer Time	heure d’été d’Europe de l’Est		Europe Apueɛ Mantam Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Europe_Eastern"]/long/daylight
Eastern European Time	heure d’Europe de l’Est		Europe Apueɛ Mantam Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Europe_Eastern"]/long/generic
Eastern European Standard Time	heure normale d’Europe de l’Est		Europe Apueɛ Mantam Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Europe_Eastern"]/long/standard
Further-eastern European Time	heure de Kaliningrad		Europe apueeɛ-akyirikyiri Mantam Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Europe_Further_Eastern"]/long/standard
Western European Summer Time	heure d’été d’Europe de l’Ouest		Europefoɔ Atɔeɛ Mantam Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Europe_Western"]/long/daylight
Western European Time	heure d’Europe de l’Ouest		Europefoɔ Atɔeɛ Mantam Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Europe_Western"]/long/generic
Western European Standard Time	heure normale d’Europe de l’Ouest		Europefoɔ Atɔeɛ Mantam Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Europe_Western"]/long/standard
Alaska Daylight Time	heure d’été de l’Alaska		Alaska Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Alaska"]/long/daylight
Alaska Time	heure de l’Alaska		Alaska Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Alaska"]/long/generic
Alaska Standard Time	heure normale de l’Alaska		Alaska Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Alaska"]/long/standard
Central Daylight Time	heure d’été du centre nord-américain		Mfimfini Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="America_Central"]/long/daylight
Central Time	heure du centre nord-américain		Mfimfini Berɛ		//ldml/dates/timeZoneNames/metazone[@type="America_Central"]/long/generic
Central Standard Time	heure normale du centre nord-américain		Mfimfini Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="America_Central"]/long/standard
Eastern Daylight Time	heure d’été de l’Est nord-américain		Adekyeɛm Apueɛ Berɛ		//ldml/dates/timeZoneNames/metazone[@type="America_Eastern"]/long/daylight
Eastern Time	heure de l’Est nord-américain		Apueɛ Berɛ		//ldml/dates/timeZoneNames/metazone[@type="America_Eastern"]/long/generic
Eastern Standard Time	heure normale de l’Est nord-américain		Apueɛ Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="America_Eastern"]/long/standard
Mountain Daylight Time	heure d’été des Rocheuses		Mountain Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="America_Mountain"]/long/daylight
Mountain Time	heure des Rocheuses		Mountain Berɛ		//ldml/dates/timeZoneNames/metazone[@type="America_Mountain"]/long/generic
Mountain Standard Time	heure normale des Rocheuses		Mountain Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="America_Mountain"]/long/standard
Pacific Daylight Time	heure d’été du Pacifique nord-américain		Pokɛseɛm Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="America_Pacific"]/long/daylight
Pacific Time	heure du Pacifique nord-américain		Pokɛseɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="America_Pacific"]/long/generic
Pacific Standard Time	heure normale du Pacifique nord-américain		Pokɛseɛm Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="America_Pacific"]/long/standard
Atlantic Daylight Time	heure d’été de l’Atlantique		Atlantic Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Atlantic"]/long/daylight
Atlantic Time	heure de l’Atlantique		Atlantic Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Atlantic"]/long/generic
Atlantic Standard Time	heure normale de l’Atlantique		Atlantic Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Atlantic"]/long/standard
Adak	Adak		Adak		//ldml/dates/timeZoneNames/zone[@type="America/Adak"]/exemplarCity
Anchorage	Anchorage		Anchorage		//ldml/dates/timeZoneNames/zone[@type="America/Anchorage"]/exemplarCity
Anguilla	Anguilla		Anguilla		//ldml/dates/timeZoneNames/zone[@type="America/Anguilla"]/exemplarCity
Antigua	Antigua		Antigua		//ldml/dates/timeZoneNames/zone[@type="America/Antigua"]/exemplarCity
Aruba	Aruba		Aruba		//ldml/dates/timeZoneNames/zone[@type="America/Aruba"]/exemplarCity
Bahía de Banderas	Bahia de Banderas		Bahía de Banderas		//ldml/dates/timeZoneNames/zone[@type="America/Bahia_Banderas"]/exemplarCity
Barbados	La Barbade		Barbados		//ldml/dates/timeZoneNames/zone[@type="America/Barbados"]/exemplarCity
Belize	Belize		Belize		//ldml/dates/timeZoneNames/zone[@type="America/Belize"]/exemplarCity
Bermuda	Bermudes		Bermuda		//ldml/dates/timeZoneNames/zone[@type="Atlantic/Bermuda"]/exemplarCity
Blanc-Sablon	Blanc-Sablon		Blanc-Sablon		//ldml/dates/timeZoneNames/zone[@type="America/Blanc-Sablon"]/exemplarCity
Boise	Boise		Boise		//ldml/dates/timeZoneNames/zone[@type="America/Boise"]/exemplarCity
Cambridge Bay	Cambridge Bay		Cambridge Bay		//ldml/dates/timeZoneNames/zone[@type="America/Cambridge_Bay"]/exemplarCity
Cancún	Cancún		Cancún		//ldml/dates/timeZoneNames/zone[@type="America/Cancun"]/exemplarCity
Cayman	Caïmans		Cayman		//ldml/dates/timeZoneNames/zone[@type="America/Cayman"]/exemplarCity
Chicago	Chicago		Chicago		//ldml/dates/timeZoneNames/zone[@type="America/Chicago"]/exemplarCity
Chihuahua	Chihuahua		Chihuahua		//ldml/dates/timeZoneNames/zone[@type="America/Chihuahua"]/exemplarCity
Ciudad Juárez	Ciudad Juárez		Ciudad Juárez		//ldml/dates/timeZoneNames/zone[@type="America/Ciudad_Juarez"]/exemplarCity
Atikokan	Atikokan		Atikokan		//ldml/dates/timeZoneNames/zone[@type="America/Coral_Harbour"]/exemplarCity
Costa Rica	Costa Rica		Costa Rica		//ldml/dates/timeZoneNames/zone[@type="America/Costa_Rica"]/exemplarCity
Creston	Creston		Creston		//ldml/dates/timeZoneNames/zone[@type="America/Creston"]/exemplarCity
Curaçao	Curaçao		Curaçao		//ldml/dates/timeZoneNames/zone[@type="America/Curacao"]/exemplarCity
Danmarkshavn	Danmarkshavn		Danmarkshavn		//ldml/dates/timeZoneNames/zone[@type="America/Danmarkshavn"]/exemplarCity
Dawson	Dawson		Dawson		//ldml/dates/timeZoneNames/zone[@type="America/Dawson"]/exemplarCity
Dawson Creek	Dawson Creek		Dawson Creek		//ldml/dates/timeZoneNames/zone[@type="America/Dawson_Creek"]/exemplarCity
Denver	Denver		Denver		//ldml/dates/timeZoneNames/zone[@type="America/Denver"]/exemplarCity
Detroit	Détroit		Detroit		//ldml/dates/timeZoneNames/zone[@type="America/Detroit"]/exemplarCity
Dominica	Dominique		Dominica		//ldml/dates/timeZoneNames/zone[@type="America/Dominica"]/exemplarCity
Edmonton	Edmonton		Edmonton		//ldml/dates/timeZoneNames/zone[@type="America/Edmonton"]/exemplarCity
El Salvador	El Salvador		El Salvador		//ldml/dates/timeZoneNames/zone[@type="America/El_Salvador"]/exemplarCity
Fort Nelson	Fort Nelson		Fort Nelson		//ldml/dates/timeZoneNames/zone[@type="America/Fort_Nelson"]/exemplarCity
Glace Bay	Glace Bay		Glace Bay		//ldml/dates/timeZoneNames/zone[@type="America/Glace_Bay"]/exemplarCity
Nuuk	Nuuk		Nuuk		//ldml/dates/timeZoneNames/zone[@type="America/Godthab"]/exemplarCity
Goose Bay	Goose Bay		Goose Bay		//ldml/dates/timeZoneNames/zone[@type="America/Goose_Bay"]/exemplarCity
Grand Turk	Grand Turk		Grand Turk		//ldml/dates/timeZoneNames/zone[@type="America/Grand_Turk"]/exemplarCity
Grenada	Grenade		Grenada		//ldml/dates/timeZoneNames/zone[@type="America/Grenada"]/exemplarCity
Guadeloupe	Guadeloupe		Guadeloupe		//ldml/dates/timeZoneNames/zone[@type="America/Guadeloupe"]/exemplarCity
Guatemala	Guatemala		Guatemala		//ldml/dates/timeZoneNames/zone[@type="America/Guatemala"]/exemplarCity
Halifax	Halifax		Halifax		//ldml/dates/timeZoneNames/zone[@type="America/Halifax"]/exemplarCity
Havana	La Havane		Havana		//ldml/dates/timeZoneNames/zone[@type="America/Havana"]/exemplarCity
Hermosillo	Hermosillo		Hermosillo		//ldml/dates/timeZoneNames/zone[@type="America/Hermosillo"]/exemplarCity
Honolulu	Honolulu		Honolulu		//ldml/dates/timeZoneNames/zone[@type="Pacific/Honolulu"]/exemplarCity
Knox, Indiana	Knox [Indiana]		Knox, Indiana		//ldml/dates/timeZoneNames/zone[@type="America/Indiana/Knox"]/exemplarCity
Marengo, Indiana	Marengo [Indiana]		Marengo, Indiana		//ldml/dates/timeZoneNames/zone[@type="America/Indiana/Marengo"]/exemplarCity
Petersburg, Indiana	Petersburg [Indiana]		Petersburg, Indiana		//ldml/dates/timeZoneNames/zone[@type="America/Indiana/Petersburg"]/exemplarCity
Tell City, Indiana	Tell City [Indiana]		Tell City, Indiana		//ldml/dates/timeZoneNames/zone[@type="America/Indiana/Tell_City"]/exemplarCity
Vevay, Indiana	Vevay [Indiana]		Vevay, Indiana		//ldml/dates/timeZoneNames/zone[@type="America/Indiana/Vevay"]/exemplarCity
Vincennes, Indiana	Vincennes [Indiana]		Vincennes, Indiana		//ldml/dates/timeZoneNames/zone[@type="America/Indiana/Vincennes"]/exemplarCity
Winamac, Indiana	Winamac [Indiana]		Winamac, Indiana		//ldml/dates/timeZoneNames/zone[@type="America/Indiana/Winamac"]/exemplarCity
Indianapolis	Indianapolis		Indianapolis		//ldml/dates/timeZoneNames/zone[@type="America/Indianapolis"]/exemplarCity
Inuvik	Inuvik		Inuvik		//ldml/dates/timeZoneNames/zone[@type="America/Inuvik"]/exemplarCity
Iqaluit	Iqaluit		Iqaluit		//ldml/dates/timeZoneNames/zone[@type="America/Iqaluit"]/exemplarCity
Jamaica	Jamaïque		Jamaica		//ldml/dates/timeZoneNames/zone[@type="America/Jamaica"]/exemplarCity
Juneau	Juneau		Juneau		//ldml/dates/timeZoneNames/zone[@type="America/Juneau"]/exemplarCity
Monticello, Kentucky	Monticello [Kentucky]		Monticello, Kentucky		//ldml/dates/timeZoneNames/zone[@type="America/Kentucky/Monticello"]/exemplarCity
Kralendijk	Kralendijk		Kralendijk		//ldml/dates/timeZoneNames/zone[@type="America/Kralendijk"]/exemplarCity
Los Angeles	Los Angeles		Los Angeles		//ldml/dates/timeZoneNames/zone[@type="America/Los_Angeles"]/exemplarCity
Louisville	Louisville		Louisville		//ldml/dates/timeZoneNames/zone[@type="America/Louisville"]/exemplarCity
Lower Prince’s Quarter	Lower Prince’s Quarter		Lower Prince’s Quarter		//ldml/dates/timeZoneNames/zone[@type="America/Lower_Princes"]/exemplarCity
Managua	Managua		Managua		//ldml/dates/timeZoneNames/zone[@type="America/Managua"]/exemplarCity
Marigot	Marigot		Marigot		//ldml/dates/timeZoneNames/zone[@type="America/Marigot"]/exemplarCity
Martinique	Martinique		Martinique		//ldml/dates/timeZoneNames/zone[@type="America/Martinique"]/exemplarCity
Matamoros	Matamoros		Matamoros		//ldml/dates/timeZoneNames/zone[@type="America/Matamoros"]/exemplarCity
Mazatlan	Mazatlán		Mazatlan		//ldml/dates/timeZoneNames/zone[@type="America/Mazatlan"]/exemplarCity
Menominee	Menominee		Menominee		//ldml/dates/timeZoneNames/zone[@type="America/Menominee"]/exemplarCity
Mérida	Mérida		Mérida		//ldml/dates/timeZoneNames/zone[@type="America/Merida"]/exemplarCity
Metlakatla	Metlakatla		Metlakatla		//ldml/dates/timeZoneNames/zone[@type="America/Metlakatla"]/exemplarCity
Mexico City	Mexico		Mexico City		//ldml/dates/timeZoneNames/zone[@type="America/Mexico_City"]/exemplarCity
Miquelon	Miquelon		Miquelon		//ldml/dates/timeZoneNames/zone[@type="America/Miquelon"]/exemplarCity
Moncton	Moncton		Moncton		//ldml/dates/timeZoneNames/zone[@type="America/Moncton"]/exemplarCity
Monterrey	Monterrey		Monterrey		//ldml/dates/timeZoneNames/zone[@type="America/Monterrey"]/exemplarCity
Montserrat	Montserrat		Montserrat		//ldml/dates/timeZoneNames/zone[@type="America/Montserrat"]/exemplarCity
Nassau	Nassau		Nassau		//ldml/dates/timeZoneNames/zone[@type="America/Nassau"]/exemplarCity
New York	New York		New York		//ldml/dates/timeZoneNames/zone[@type="America/New_York"]/exemplarCity
Nome	Nome		Nome		//ldml/dates/timeZoneNames/zone[@type="America/Nome"]/exemplarCity
Beulah, North Dakota	Beulah (Dakota du Nord)		Beulah, North Dakota		//ldml/dates/timeZoneNames/zone[@type="America/North_Dakota/Beulah"]/exemplarCity
Center, North Dakota	Center (Dakota du Nord)		Center, North Dakota		//ldml/dates/timeZoneNames/zone[@type="America/North_Dakota/Center"]/exemplarCity
New Salem, North Dakota	New Salem (Dakota du Nord)		New Salem, North Dakota		//ldml/dates/timeZoneNames/zone[@type="America/North_Dakota/New_Salem"]/exemplarCity
Ojinaga	Ojinaga		Ojinaga		//ldml/dates/timeZoneNames/zone[@type="America/Ojinaga"]/exemplarCity
Panama	Panama		Panama		//ldml/dates/timeZoneNames/zone[@type="America/Panama"]/exemplarCity
Phoenix	Phoenix		Phoenix		//ldml/dates/timeZoneNames/zone[@type="America/Phoenix"]/exemplarCity
Port of Spain	Port-d’Espagne		Port of Spain		//ldml/dates/timeZoneNames/zone[@type="America/Port_of_Spain"]/exemplarCity
Port-au-Prince	Port-au-Prince		Port-au-Prince		//ldml/dates/timeZoneNames/zone[@type="America/Port-au-Prince"]/exemplarCity
Puerto Rico	Porto Rico		Puerto Rico		//ldml/dates/timeZoneNames/zone[@type="America/Puerto_Rico"]/exemplarCity
Rankin Inlet	Rankin Inlet		Rankin Inlet		//ldml/dates/timeZoneNames/zone[@type="America/Rankin_Inlet"]/exemplarCity
Regina	Regina		Regina		//ldml/dates/timeZoneNames/zone[@type="America/Regina"]/exemplarCity
